no,username,handle,created_date,tweet_text,likes
4322,𝙰𝚒 𝙽𝚎𝚠𝚜 𝚁𝚎𝚙𝚘𝚛𝚝,@AiNewsRep,2024-04-08T13:31:32.000Z,Do watch this trailer of an important documentary. Waiting to see this film! #FarmersProtests #LokSabhaElections2024,4.0
4323,HariOm (Modi Ka Pariwar),@Sanataniparcham,2024-03-02T16:22:57.000Z,"""Farmers in yellow hats are turning the heat up on Macron. Is the far right leading them?"" #Macron #FarmersProtests #FarRight",1.0
4324,King Arthur & Excalibur,@OscarsWild1,2024-03-28T11:45:44.000Z,"Forming #policy responses to #farmersprotests and designing the new #CAP, @EU_Commission must consider new scientific evidence on the benefits of #agroecology for socioeconomic viability, #nature, #foodsecurity, and #nutrition. https://agroecology-europe.org/new-study-reveals-the-positive-socio-economic-performance-of-agroecology/…",11.0
4325,haymansafc,@haymansafc,2024-03-28T11:45:44.000Z,"Forming #policy responses to #farmersprotests and designing the new #CAP, @EU_Commission must consider new scientific evidence on the benefits of #agroecology for socioeconomic viability, #nature, #foodsecurity, and #nutrition. https://agroecology-europe.org/new-study-reveals-the-positive-socio-economic-performance-of-agroecology/…",11.0
4326,Allison F. Garcia,@reportergarcia,2024-03-12T08:32:06.000Z,Farmers in Poland block main highway in Wartkowice over Ukrainian grain. #Wartkowice #Poland #Polska #Ukraine #PolishFarmers #nofarmersnofood #farmers #farmersprotests,1.0
4327,Kevin Tang,@kevint905,2024-03-04T04:41:07.000Z,Some solutions to the farmers demands. #FarmersProtests,
4328,A.,@lovebrampton,2024-03-03T04:34:35.000Z,This is called arrogance.. The BJP opened challenges to the entire farmers in our country. Given a seat to the prime accused on coming lok sabha elections.. #FarmersProtest2024 #Farmers #FarmersProtests,1.0
4329,The Macro Story,@themacrostory,2024-03-02T14:35:09.000Z,Everyone saw this EVM malfunction live. #supremecourt #news #ViralVideos #farmersprotests #LokSabhaElections2024 #PrimeMinister #pappu #पेपर_माफिया_को_फांसी_दो #BJPHataoBetiBachao #rameshwaramcafe #संतरामपालजी_का_अयोध्याभंडारा,1.0
4330,The New Indian Express,@NewIndianXpress,2024-04-08T13:31:32.000Z,Do watch this trailer of an important documentary. Waiting to see this film! #FarmersProtests #LokSabhaElections2024,4.0
4331,Agroecology Europe,@AgroecologyE,2024-03-28T11:45:44.000Z,"Forming #policy responses to #farmersprotests and designing the new #CAP, @EU_Commission must consider new scientific evidence on the benefits of #agroecology for socioeconomic viability, #nature, #foodsecurity, and #nutrition. https://agroecology-europe.org/new-study-reveals-the-positive-socio-economic-performance-of-agroecology/…",11.0
4332,Tarlochan Singh,@Tarloch34805120,2024-03-03T04:34:35.000Z,This is called arrogance.. The BJP opened challenges to the entire farmers in our country. Given a seat to the prime accused on coming lok sabha elections.. #FarmersProtest2024 #Farmers #FarmersProtests,1.0
4333,Panda,@Panda95671291,2024-03-08T16:48:16.000Z,"#DelhiWantsKejriwalMPs #SanjaySingh. mandi #FarmersProtest2024 #FarmersProtests #KisanVirodhiKhattarModi BUT Revolution begin in ""Punjab"" . . #AAP Govt. #GharGharRationPunjab",1.0
4334,Samita Kaur,@samitakaur74,2024-03-02T16:22:57.000Z,"""Farmers in yellow hats are turning the heat up on Macron. Is the far right leading them?"" #Macron #FarmersProtests #FarRight",1.0
4335,VA-EHV1team1taak,@anticovidiano74,2024-03-23T04:36:58.000Z,Will Legally Guaranteed Enhanced #MSP Aid Crop Diversification ? #agriculture #FarmersProtests #MSP #swaminathancommission #punjabagriculturaluniversity #nationalsamplesurvey @PAU_LDH,
4336,Dharamvir Singh Dahiya,@DharamvirS35018,2024-03-12T08:32:06.000Z,Farmers in Poland block main highway in Wartkowice over Ukrainian grain. #Wartkowice #Poland #Polska #Ukraine #PolishFarmers #nofarmersnofood #farmers #farmersprotests,1.0
4337,BOOM Live,@boomlive_in,2024-03-04T04:41:07.000Z,Some solutions to the farmers demands. #FarmersProtests,
4338,The European Conservative,@EuroConOfficial,2024-03-03T04:34:35.000Z,This is called arrogance.. The BJP opened challenges to the entire farmers in our country. Given a seat to the prime accused on coming lok sabha elections.. #FarmersProtest2024 #Farmers #FarmersProtests,1.0
4339,The Democracy and Belonging Forum,@dandbforum,2024-03-23T04:36:58.000Z,Will Legally Guaranteed Enhanced #MSP Aid Crop Diversification ? #agriculture #FarmersProtests #MSP #swaminathancommission #punjabagriculturaluniversity #nationalsamplesurvey @PAU_LDH,
4340,Gautam Agarwal,@gauagg,2024-03-02T16:22:57.000Z,"""Farmers in yellow hats are turning the heat up on Macron. Is the far right leading them?"" #Macron #FarmersProtests #FarRight",1.0
4341,Cass Blakeman #FBPE #SOSNHS,@WistfulCass,2024-03-26T03:14:43.000Z,"#UK #farmers stage #tractor #protest outside #parliament #British farmers drive their tractors past UK parliament in central #London to protest post-#Brexit #trade #deals, which they say are threatening #food #production. #farmersprotests #farmersprotests2024 #NoFarmersNoFood",
4342,Senthilkumar K,@kumarrkpm,2024-03-03T04:34:35.000Z,This is called arrogance.. The BJP opened challenges to the entire farmers in our country. Given a seat to the prime accused on coming lok sabha elections.. #FarmersProtest2024 #Farmers #FarmersProtests,1.0
4343,What Sleep Wants | Investigate and act,@BirgitBuenger,2024-03-04T04:41:07.000Z,Some solutions to the farmers demands. #FarmersProtests,
4344,The Macro Story,@themacrostory,2024-03-02T16:22:57.000Z,"""Farmers in yellow hats are turning the heat up on Macron. Is the far right leading them?"" #Macron #FarmersProtests #FarRight",1.0
4345,Phil Smith,@PhilSmi50602350,2024-03-03T04:34:35.000Z,This is called arrogance.. The BJP opened challenges to the entire farmers in our country. Given a seat to the prime accused on coming lok sabha elections.. #FarmersProtest2024 #Farmers #FarmersProtests,1.0
4346,Martine 888,@888Martine,2024-03-03T04:34:35.000Z,This is called arrogance.. The BJP opened challenges to the entire farmers in our country. Given a seat to the prime accused on coming lok sabha elections.. #FarmersProtest2024 #Farmers #FarmersProtests,1.0
4347,The Workers Rights,@theworkersright,2024-04-08T13:31:32.000Z,Do watch this trailer of an important documentary. Waiting to see this film! #FarmersProtests #LokSabhaElections2024,4.0
4348,Geeta Mishra,@GeetaMi84756567,2024-03-02T16:22:57.000Z,"""Farmers in yellow hats are turning the heat up on Macron. Is the far right leading them?"" #Macron #FarmersProtests #FarRight",1.0
4349,Dr. Sumi Gupta,@16_sumi,2024-03-20T17:57:55.000Z,#Jeff_Taylor - #Revolution taking place in Poland NOW! - https://youtu.be/_qPpee1vQJI?si=UEyb0CeVMA-ItWRQ… via @YouTube #ukpolitics #poland #farmersprotests,
4350,꧁༒☬***AHIR***☬༒꧂,@VikasYa19279598,2024-03-02T16:22:57.000Z,"""Farmers in yellow hats are turning the heat up on Macron. Is the far right leading them?"" #Macron #FarmersProtests #FarRight",1.0
4351,SSChanny (MODI KA PARIVAAR),@SSChannyBJP1,2024-04-08T13:31:32.000Z,Do watch this trailer of an important documentary. Waiting to see this film! #FarmersProtests #LokSabhaElections2024,4.0
4352,Jazzouzaz,@zazzou1,2024-03-02T14:35:09.000Z,Everyone saw this EVM malfunction live. #supremecourt #news #ViralVideos #farmersprotests #LokSabhaElections2024 #PrimeMinister #pappu #पेपर_माफिया_को_फांसी_दो #BJPHataoBetiBachao #rameshwaramcafe #संतरामपालजी_का_अयोध्याभंडारा,1.0
4353,Digitally Infos,@infos58772,2024-03-04T04:41:07.000Z,Some solutions to the farmers demands. #FarmersProtests,
4354,RoslynByfield,@RoslynByfield,2024-03-26T03:14:43.000Z,"#UK #farmers stage #tractor #protest outside #parliament #British farmers drive their tractors past UK parliament in central #London to protest post-#Brexit #trade #deals, which they say are threatening #food #production. #farmersprotests #farmersprotests2024 #NoFarmersNoFood",
4355,Citizens for Justice,@cfor_justice,2024-03-20T17:57:55.000Z,#Jeff_Taylor - #Revolution taking place in Poland NOW! - https://youtu.be/_qPpee1vQJI?si=UEyb0CeVMA-ItWRQ… via @YouTube #ukpolitics #poland #farmersprotests,
4356,KSC,@achilleshector,2024-03-02T14:35:09.000Z,Everyone saw this EVM malfunction live. #supremecourt #news #ViralVideos #farmersprotests #LokSabhaElections2024 #PrimeMinister #pappu #पेपर_माफिया_को_फांसी_दो #BJPHataoBetiBachao #rameshwaramcafe #संतरामपालजी_का_अयोध्याभंडारा,1.0
4357,Daniel DeNiazi,@niazi_de,2024-03-08T16:48:16.000Z,"#DelhiWantsKejriwalMPs #SanjaySingh. mandi #FarmersProtest2024 #FarmersProtests #KisanVirodhiKhattarModi BUT Revolution begin in ""Punjab"" . . #AAP Govt. #GharGharRationPunjab",1.0
4358,Indra Vajra,@vajra_indra,2024-03-18T19:43:00.000Z,"|#FarmersProtests in #Poland. There, they block the border with #Germany. It's a protest against the #EU agricultural policy and the existential threat of grain dumping from #Ukraine, which has driven farmers to the barricades. #ID #Europe",523.0
4359,KSC,@achilleshector,2024-03-02T16:22:57.000Z,"""Farmers in yellow hats are turning the heat up on Macron. Is the far right leading them?"" #Macron #FarmersProtests #FarRight",1.0
4360,Jazzouzaz,@zazzou1,2024-03-02T16:22:57.000Z,"""Farmers in yellow hats are turning the heat up on Macron. Is the far right leading them?"" #Macron #FarmersProtests #FarRight",1.0
4361,Christine Anderson,@AndersonAfDMdEP,2024-03-18T19:43:00.000Z,"|#FarmersProtests in #Poland. There, they block the border with #Germany. It's a protest against the #EU agricultural policy and the existential threat of grain dumping from #Ukraine, which has driven farmers to the barricades. #ID #Europe",523.0
4362,Severin Vetter,@SeverinVetter,2024-03-18T19:43:00.000Z,"|#FarmersProtests in #Poland. There, they block the border with #Germany. It's a protest against the #EU agricultural policy and the existential threat of grain dumping from #Ukraine, which has driven farmers to the barricades. #ID #Europe",523.0
4363,Kevin Tang,@kevint905,2024-03-23T04:36:58.000Z,Will Legally Guaranteed Enhanced #MSP Aid Crop Diversification ? #agriculture #FarmersProtests #MSP #swaminathancommission #punjabagriculturaluniversity #nationalsamplesurvey @PAU_LDH,
4364,Snarky Side,@snarky_side,2024-03-12T08:32:06.000Z,Farmers in Poland block main highway in Wartkowice over Ukrainian grain. #Wartkowice #Poland #Polska #Ukraine #PolishFarmers #nofarmersnofood #farmers #farmersprotests,1.0
4365,King Arthur & Excalibur,@OscarsWild1,2024-03-04T04:41:07.000Z,Some solutions to the farmers demands. #FarmersProtests,
4366,Salina Reddy,@ReddySalina,2024-03-26T03:14:43.000Z,"#UK #farmers stage #tractor #protest outside #parliament #British farmers drive their tractors past UK parliament in central #London to protest post-#Brexit #trade #deals, which they say are threatening #food #production. #farmersprotests #farmersprotests2024 #NoFarmersNoFood",
4367,SabrangIndia,@sabrangindia,2024-04-08T13:31:32.000Z,Do watch this trailer of an important documentary. Waiting to see this film! #FarmersProtests #LokSabhaElections2024,4.0
4368,Rob,@PaulRobEsq,2024-04-25T21:44:32.000Z,"Yes, that would be sensible.. Not globalist.. #skypapers #farmers #farmersprotests #netzero #climatescam #eu #Brexit #wef #rishisunak #nfu",
4369,pravingandhino1,@pravingandhino1,2024-03-03T04:34:35.000Z,This is called arrogance.. The BJP opened challenges to the entire farmers in our country. Given a seat to the prime accused on coming lok sabha elections.. #FarmersProtest2024 #Farmers #FarmersProtests,1.0
4370,Veeramalla V,@v_veeramalla,2024-03-08T16:48:16.000Z,"#DelhiWantsKejriwalMPs #SanjaySingh. mandi #FarmersProtest2024 #FarmersProtests #KisanVirodhiKhattarModi BUT Revolution begin in ""Punjab"" . . #AAP Govt. #GharGharRationPunjab",1.0
4371,Bruce Collins,@Naveen_blrtwit,2024-03-02T07:56:43.000Z,Our #Farmers are distressed. #FarmersProtests & their #voices are being suppressed. While #selfies has become a normal for those in power. #Bengaluru #Karnataka #Kannada #GareebParVaarPoonjipatiSarkar,1.0
4372,Dave Keating,@DaveKeating,2024-04-25T21:44:32.000Z,"Yes, that would be sensible.. Not globalist.. #skypapers #farmers #farmersprotests #netzero #climatescam #eu #Brexit #wef #rishisunak #nfu",
4373,TOI Editor,@TOIEditor,2024-03-18T19:43:00.000Z,"|#FarmersProtests in #Poland. There, they block the border with #Germany. It's a protest against the #EU agricultural policy and the existential threat of grain dumping from #Ukraine, which has driven farmers to the barricades. #ID #Europe",523.0
4374,funkyprepper_official,@funkyprepper,2024-04-25T21:44:32.000Z,"Yes, that would be sensible.. Not globalist.. #skypapers #farmers #farmersprotests #netzero #climatescam #eu #Brexit #wef #rishisunak #nfu",
4375,Dr. Sumi Gupta,@16_sumi,2024-04-08T13:31:32.000Z,Do watch this trailer of an important documentary. Waiting to see this film! #FarmersProtests #LokSabhaElections2024,4.0
4376,HariOm (Modi Ka Pariwar),@Sanataniparcham,2024-03-03T04:34:35.000Z,This is called arrogance.. The BJP opened challenges to the entire farmers in our country. Given a seat to the prime accused on coming lok sabha elections.. #FarmersProtest2024 #Farmers #FarmersProtests,1.0
4377,Hindustan Times,@htTweets,2024-03-12T08:32:06.000Z,Farmers in Poland block main highway in Wartkowice over Ukrainian grain. #Wartkowice #Poland #Polska #Ukraine #PolishFarmers #nofarmersnofood #farmers #farmersprotests,1.0
