no,username,handle,created_date,tweet_text,likes
1640,Credit Savvy,@Credit_Savvy,2024-03-07T14:07:17.000Z,"Hi @X and @ElonMusk . Please stop censoring our hashtags like #FarmersProtest2024, #LokSabhaElections2024, #Covid19, etc. Govts are #SelectedNotElected using #EvilMethods. @GlobalP4LO is the most crucial voice to stop it https://twitter.com/IMPraveenDalal/status/1765249057880936510",3
1641,unknown_1641,@Bckbncher,2024-03-08T09:26:55.000Z,  #FarmersProtest2024 #JusticeForSidhuMoosewala @jdhillonA @turja_tu @Akaur_07 @khushdil_jatt @amanveer_sandhu @sandhumannu0476 @Harpree62510923 @adityachopra34 @Randeep44009128 @MandeepKaurKhi1 @Akanksh76061458 @Gurwind45589679 @Ak47gill,10
1642,"Narendra Rajgopalak, PSMï",@narendrajee,2024-03-08T00:39:20.000Z,Unlock the door to programming for FREE today! Begin your programming journey effortlessly with our bite-sized programming tutorial and consider diving deeper with our premium course. Build a foundation for countless career paths and industry opportunities!,41
1643,RanglaPunjab,@RanglaPunj57485,2024-03-08T13:53:17.000Z,"""Government and the court should know that women and children always have had equal participation along with men in the peaceful movements for farmers, very much as on farming fields"", Women farmer leaders at a presser today. #InternationalWomensDay #FarmersProtest2024",3
1644,Sukhvinder Singh,@Sukhvin26522535,2024-03-07T16:06:53.000Z,#FarmersProtest2024,
1645,Alexander von Witzleben,@AlexWitzleben,2024-03-07T11:15:52.000Z,#Ad Gear Classic Water Resistant Anti Theft Laptop Bag Get up to 60% off on this bag Linkhttps://bit.ly/3uxawas?twclid=25edm5uxu9nicojwo6ygidg8ra,52
1646,AMIS,@AMISoutlook,2024-03-07T10:01:31.000Z,Day 45 Nifty Rules broken - No #nifty #banknifty #midcpnifty #finnifty #sensex #optionbuying #OptionsTrading #selling #maxprofit #ATH #FarmersProtest2024 #SidhuMooseWala,
1647,Farmers_Protest 2.0,@FarmersProtest_,2024-03-08T02:52:25.000Z,punjabi ^hariyanvi #FarmersProtest2024,117
1648,Tony Hrvoic,@TonyHrvoic,2024-03-08T11:50:05.000Z,First they say No to capital city Then they say No to bringing tractors & then No to taking buses/trains & now No to even walking This is how indian gov along with Haryana states @mlkhattar are torturing Farmers #FarmersProtest2024 #ï¿,7
1649,jokru,@jokru01,2024-03-08T03:30:00.000Z,Run-for-Ram half marathon in Ayodhya on March 10 . . #RunForRam #AyodhyaDham #AyodhyaRamTemple #RamMandirAyodhya #FarmersProtest2024 #Prabhas #ManishaRani #viralvideo #TrainAccident #INDvENG,
1650,Iconicspeaker,@Iconicspeakerss,2024-03-08T06:30:00.000Z,#FuelPriceUpdate: ï,1
1651,Farmers_Protest 2.0,@FarmersProtest_,2024-03-08T06:50:10.000Z,"Rest in peace to Akira Toriyama, the creator of the Dragon Ball series #InternationalWomensDay #InternationalWomensDay2024 #FarmersProtest2024 #WomenEmpowerment #Mahashivratri2024 #",4
1652,ETVBharat Punjab,@ETVBharatPB,2024-03-08T12:54:53.000Z,Bilkul Sahi Bhai Ji #FarmersProtest #FarmersProtest2024,
1653,unknown_1653,@Bckbncher,2024-03-07T19:13:54.000Z,I support farmers #FarmersProtest2024 #JusticeForSidhuMoosewala @jdhillonA @turja_tu @Akaur_07 @khushdil_jatt @amanveer_sandhu @sandhumannu0476 @Harpree62510923 @adityachopra34 @Randeep44009128 @MandeepKaurKhi1 @Akanksh76061458 @Gurwind45589679 @Ak47gill,18
1654,Unfiltered And Uncensored Truths By PTLB,@PTLBTruths,2024-03-07T14:16:11.000Z,Good Night #GoodnightEveryone #GoodNightAll #GoodNightFriends #BharatJodoNyayYatra #EVMs #ByeByeModi #10saalAnyayKaal #YaadHaiNa #FarmersProtest2024 #KisanoKoNyayDo #JeetegaINDIA,1
1655,Credit Savvy,@Credit_Savvy,2024-03-07T14:16:11.000Z,Good Night #GoodnightEveryone #GoodNightAll #GoodNightFriends #BharatJodoNyayYatra #EVMs #ByeByeModi #10saalAnyayKaal #YaadHaiNa #FarmersProtest2024 #KisanoKoNyayDo #JeetegaINDIA,1
1656,Major Singh #FarmersProtests02,@MajorSi55323658,2024-03-08T10:06:09.000Z,No Farmers No Food #FarmersProtest2024 #MSP_ï,2
1657,Sumit Saharan,@saharanss1,2024-03-08T13:27:55.000Z,Bahut Khuub #FarmersProtest #FarmersProtest2024,
1658,Villager Singh,@Villagerz_Singh,2024-03-07T10:55:49.000Z,Modi Ka Parivar or Modi Ka Asli Parivar dekhiye poori list Hai #FarmersProtest2024 #FarmersProtest,43
1659,Unison Deals Point,@zuzuri26,2024-03-07T13:12:49.000Z,"Red Tape Sneaker Casual Shoes for Men | Soft Cushion Insole, Slip-Resistance, Dynamic Feet Support & Arch Support M.R.P.: 5,399 Offer Price: 1,079 C",24
1660,World Gold Council,@GOLDCOUNCIL,2024-03-08T07:32:33.000Z,#UsmiechnietaPolskaTuska #FarmersProtest2024 #ZOMOTuska #zomo #milicja,
1661,Unison Deals Point,@zuzuri26,2024-03-07T11:00:44.000Z,@beemji annae kaala padathula neenga kaala va ivarathaan potu irukanum...thappu panitiyae na #ï¿,
1662,Adv. Avtaar S Turka / ï¿,@AvtaarTurka,2024-03-08T02:52:25.000Z,punjabi ^hariyanvi #FarmersProtest2024,117
1663,Krishna kajle,@KajleNew,2024-03-07T16:06:53.000Z,#FarmersProtest2024,
1664,unknown_1664,@JaskaranbrarX,2024-03-07T13:30:00.000Z,#Samsung launches new smartphone with 6000mAh battery in India . . #SamsungUnpacked #GalaxyF15giveaway #GalaxyF15 #FarmersProtest2024 #Prabhas #ManishaRani #viralvideo #TrainAccident #INDvENG,
1665,Premium,@premium,2024-03-08T13:53:17.000Z,"""Government and the court should know that women and children always have had equal participation along with men in the peaceful movements for farmers, very much as on farming fields"", Women farmer leaders at a presser today. #InternationalWomensDay #FarmersProtest2024",3
1666,unknown_1666,@kisanunofficial,2024-03-07T12:15:17.000Z,Farmers Protest: Punjab & Haryana HC Orders Judicial Probe into Youths Death https://bitly.ws/3feeP #FarmersProtest2024 #shubhkaransingh #Judicial #probe #Punjab #Haryana #,1
1667,Mohit Gahlot (ï,@_MohitGahlot_,2024-03-08T11:08:25.000Z,"Unlock a world of luxury travel with IDFC First premium benefits package! Enjoy up to 6 complimentary Premium Economy tickets & 1 Upgrade Voucher/year. Club Vistara Silver membership, airport lounges, golf lessons, and more . Apply Now https://tinyurl.com/2p89vh5s?twclid=25o5rik78ejcr4jjdxkrqmljky",1.2K
1668,PARSHOTAM SINGH SIDHU,@sidhuparshotam1,2024-03-08T09:26:55.000Z,  #FarmersProtest2024 #JusticeForSidhuMoosewala @jdhillonA @turja_tu @Akaur_07 @khushdil_jatt @amanveer_sandhu @sandhumannu0476 @Harpree62510923 @adityachopra34 @Randeep44009128 @MandeepKaurKhi1 @Akanksh76061458 @Gurwind45589679 @Ak47gill,10
1669,_messenger_616,@_messenger_616,2024-03-08T11:08:25.000Z,"Unlock a world of luxury travel with IDFC First premium benefits package! Enjoy up to 6 complimentary Premium Economy tickets & 1 Upgrade Voucher/year. Club Vistara Silver membership, airport lounges, golf lessons, and more . Apply Now https://tinyurl.com/2p89vh5s?twclid=25o5rik78ejcr4jjdxkrqmljky",1.2K
1670,Tony Hrvoic,@TonyHrvoic,2024-03-08T11:45:56.000Z,This is the New India lead by PM of this country He is spreading hate to divide people which can be see here an officer assaulting Muslims while doing the prayers! GOI is spitting venom in people to distract them from New World Order dictatorship #FarmersProtest2024,4
1671,Meena,@mgrg7,2024-03-07T13:12:49.000Z,"Red Tape Sneaker Casual Shoes for Men | Soft Cushion Insole, Slip-Resistance, Dynamic Feet Support & Arch Support M.R.P.: 5,399 Offer Price: 1,079 C",24
1672,Iconicspeaker,@Iconicspeakerss,2024-03-07T19:13:54.000Z,I support farmers #FarmersProtest2024 #JusticeForSidhuMoosewala @jdhillonA @turja_tu @Akaur_07 @khushdil_jatt @amanveer_sandhu @sandhumannu0476 @Harpree62510923 @adityachopra34 @Randeep44009128 @MandeepKaurKhi1 @Akanksh76061458 @Gurwind45589679 @Ak47gill,18
1673,Pradip Sonawane,@PradipGSonawane,2024-03-07T11:15:52.000Z,#Ad Gear Classic Water Resistant Anti Theft Laptop Bag Get up to 60% off on this bag Linkhttps://bit.ly/3uxawas?twclid=25edm5uxu9nicojwo6ygidg8ra,52
1674,Bhaskar Live,@bhaskarlivein,2024-03-07T10:30:07.000Z,  2.O | farmers protest india 2024 | farmers protest | farmer protest | Live on YouTube:- http://youtu.be/9p6X9H5LeIM #farmerprotest #farmerprotests #farmersprotest #farmersprotestlive #farmersprotestnews #farmersprotestindia2024,
1675,Vignesh Raja @ SATHYA 2.0,Vignesh Raja @ SATHYA 2.0,2024-03-08T02:17:13.000Z,Preparing the Next generation for the future protests. Dada-Pota #FarmersProtest2024,92
1676,Shubhdeep Sidhu,@ShubhdeepS86319,2024-03-07T12:43:40.000Z,200 #agriculteurs franais et espagnols bloquent ensemble la frontire entre la #France et l'#Espagne sur l'#A63 au page de #Biriatou #AgriculteursEnColre #Agri,
1677,VIJAYAM,@UrsVijayaM,2024-03-07T10:01:31.000Z,Day 45 Nifty Rules broken - No #nifty #banknifty #midcpnifty #finnifty #sensex #optionbuying #OptionsTrading #selling #maxprofit #ATH #FarmersProtest2024 #SidhuMooseWala,
1678,Hitesh Kumar Mutreja,@Hitesh_42200,2024-03-08T09:26:55.000Z,  #FarmersProtest2024 #JusticeForSidhuMoosewala @jdhillonA @turja_tu @Akaur_07 @khushdil_jatt @amanveer_sandhu @sandhumannu0476 @Harpree62510923 @adityachopra34 @Randeep44009128 @MandeepKaurKhi1 @Akanksh76061458 @Gurwind45589679 @Ak47gill,10
1679,Santosh Rathord ï¿,@santosh31537688,2024-03-08T06:50:10.000Z,"Rest in peace to Akira Toriyama, the creator of the Dragon Ball series #InternationalWomensDay #InternationalWomensDay2024 #FarmersProtest2024 #WomenEmpowerment #Mahashivratri2024 #",4
1680,Kuldeep Meena,@kuldeepmeena99,2024-03-07T11:15:52.000Z,#Ad Gear Classic Water Resistant Anti Theft Laptop Bag Get up to 60% off on this bag Linkhttps://bit.ly/3uxawas?twclid=25edm5uxu9nicojwo6ygidg8ra,52
1681,unknown_1681,@MSirajudeen2,2024-03-07T11:00:44.000Z,@beemji annae kaala padathula neenga kaala va ivarathaan potu irukanum...thappu panitiyae na #ï¿,
1682,Adrian Sanchez,@SunsetLearn,2024-03-08T00:39:20.000Z,Unlock the door to programming for FREE today! Begin your programming journey effortlessly with our bite-sized programming tutorial and consider diving deeper with our premium course. Build a foundation for countless career paths and industry opportunities!,41
1683,Manmanth Bais ï¿,@manmanthbais,2024-03-07T12:29:03.000Z,#Ad QUBO 16A Wifi + BT Smart Plug from Hero Group Get up to 68% off on M.R.P. Click Herehttps://bit.ly/42POyfx?twclid=2-z1ak7rhp6d5shyscl8nef7za,40
1684,Joan Jennings,@JoanJennings123,2024-03-07T18:32:43.000Z,"...and this man is a terrorist, lest we forget.......yes he is! Look it up!!! #FarmersProtest2024",
1685,Dr syeda sadaf,@DSadaf2464,2024-03-07T11:15:52.000Z,#Ad Gear Classic Water Resistant Anti Theft Laptop Bag Get up to 60% off on this bag Linkhttps://bit.ly/3uxawas?twclid=25edm5uxu9nicojwo6ygidg8ra,52
1686,HEAD-POST,@HEAD_POST_EN,2024-03-07T19:43:00.000Z,Bahut Khuub Bilkul Sahi #FarmersProtest #FarmersProtest2024,5
1687,Velicham TV,@velichamtvtamil,2024-03-07T14:16:11.000Z,Good Night #GoodnightEveryone #GoodNightAll #GoodNightFriends #BharatJodoNyayYatra #EVMs #ByeByeModi #10saalAnyayKaal #YaadHaiNa #FarmersProtest2024 #KisanoKoNyayDo #JeetegaINDIA,1
1688,Unfiltered And Uncensored Truths By PTLB,@PTLBTruths,2024-03-07T14:07:17.000Z,"Hi @X and @ElonMusk . Please stop censoring our hashtags like #FarmersProtest2024, #LokSabhaElections2024, #Covid19, etc. Govts are #SelectedNotElected using #EvilMethods. @GlobalP4LO is the most crucial voice to stop it https://twitter.com/IMPraveenDalal/status/1765249057880936510",3
1689,Unison Deals Point,@zuzuri26,2024-03-07T10:55:49.000Z,Modi Ka Parivar or Modi Ka Asli Parivar dekhiye poori list Hai #FarmersProtest2024 #FarmersProtest,43
1690,MMR RAMESH ï¿,@mmrramesh,2024-03-07T10:30:07.000Z,  2.O | farmers protest india 2024 | farmers protest | farmer protest | Live on YouTube:- http://youtu.be/9p6X9H5LeIM #farmerprotest #farmerprotests #farmersprotest #farmersprotestlive #farmersprotestnews #farmersprotestindia2024,
1691,Unison Deals Point,@zuzuri26,2024-03-07T12:29:03.000Z,#Ad QUBO 16A Wifi + BT Smart Plug from Hero Group Get up to 68% off on M.R.P. Click Herehttps://bit.ly/42POyfx?twclid=2-z1ak7rhp6d5shyscl8nef7za,40
1692,Mohit Gahlot (ï,@_MohitGahlot_,2024-03-08T02:17:13.000Z,Preparing the Next generation for the future protests. Dada-Pota #FarmersProtest2024,92
1693,Orwellian NWO And UN Cabal,@OrwellianNWO,2024-03-08T10:06:09.000Z,No Farmers No Food #FarmersProtest2024 #MSP_ï,2
1694,Danish khan Azad (ï¿,@DanishKhanAzad,2024-03-07T12:43:40.000Z,200 #agriculteurs franais et espagnols bloquent ensemble la frontire entre la #France et l'#Espagne sur l'#A63 au page de #Biriatou #AgriculteursEnColre #Agri,
1695,Gulab Bhullar,@GulabBhullar11,2024-03-08T10:06:09.000Z,No Farmers No Food #FarmersProtest2024 #MSP_ï,2
1696,New India Abroad Punjabi,@NewIndiaAbroadp,2024-03-08T12:30:00.000Z,"Do you want to communicate more clearly at work? Try QuillBot. It's an online writing platform that can instantly make your written communication concise and professional. Plus, you can optimize your tone to ensure you're connecting with your audience. Try QuillBot today.",4.3K
1697,Orwellian NWO And UN Cabal,@OrwellianNWO,2024-03-07T19:39:35.000Z,Bahut Khuub Bahut Khuub #FarmersProtest #FarmersProtest2024,2
1698,Swami Neki Maharaj,@NekiMaharaj1,2024-03-08T11:45:56.000Z,This is the New India lead by PM of this country He is spreading hate to divide people which can be see here an officer assaulting Muslims while doing the prayers! GOI is spitting venom in people to distract them from New World Order dictatorship #FarmersProtest2024,4
1699,unknown_1699,@Harvind06739900,2024-03-08T12:54:53.000Z,Bilkul Sahi Bhai Ji #FarmersProtest #FarmersProtest2024,
1700,Mohit Gahlot (ï,@_MohitGahlot_,2024-03-07T14:07:17.000Z,"Hi @X and @ElonMusk . Please stop censoring our hashtags like #FarmersProtest2024, #LokSabhaElections2024, #Covid19, etc. Govts are #SelectedNotElected using #EvilMethods. @GlobalP4LO is the most crucial voice to stop it https://twitter.com/IMPraveenDalal/status/1765249057880936510",3
1701,Terajit Singh,@TerajitSingh1,2024-03-07T16:06:53.000Z,#FarmersProtest2024,
1702,Mohit Gahlot (ï,@_MohitGahlot_,2024-03-08T13:26:46.000Z,Absolutely ï¿,
1703,unknown_1703,@BKUP_ACcount,2024-03-07T09:22:08.000Z,Given below is the glimpse of @aroonpurie owned and run @aajtak who is giving #FakeNews be it about #FarmersProtest2024 or @VBAforIndia led by @Prksh_Ambedkar concerning #MVA & #MaharashtraPolitics & #MumbaiMetro @ShashiTushar @ritvick_ab #SBI #ElectoralBonds #SupremeCourt,
1704,Rupinder Sayal,@RupinderSayal,2024-03-07T13:12:49.000Z,"Red Tape Sneaker Casual Shoes for Men | Soft Cushion Insole, Slip-Resistance, Dynamic Feet Support & Arch Support M.R.P.: 5,399 Offer Price: 1,079 C",24
1705,unknown_1705,@PStewed,2024-03-07T09:22:08.000Z,Given below is the glimpse of @aroonpurie owned and run @aajtak who is giving #FakeNews be it about #FarmersProtest2024 or @VBAforIndia led by @Prksh_Ambedkar concerning #MVA & #MaharashtraPolitics & #MumbaiMetro @ShashiTushar @ritvick_ab #SBI #ElectoralBonds #SupremeCourt,
1706,unknown_1706,@Harvind06739900,2024-03-07T19:43:00.000Z,Bahut Khuub Bilkul Sahi #FarmersProtest #FarmersProtest2024,5
1707,USE INDIA By Prabhakar Bhatt,@PrabhakarbhattU,2024-03-08T07:13:05.000Z,#FarmersProtest #FarmersProtest2024 #kisanokonyaydo #kisanprotest #KisanAandolan,
1708,ETVBharat Hindi,@ETVBharatHindi,2024-03-07T10:55:49.000Z,Modi Ka Parivar or Modi Ka Asli Parivar dekhiye poori list Hai #FarmersProtest2024 #FarmersProtest,43
1709,Nippon.com,@nippon_en,2024-03-07T19:43:00.000Z,Bahut Khuub Bilkul Sahi #FarmersProtest #FarmersProtest2024,5
